Wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,25,30,35,40,45,50,55,60
1009,4.67E-02,0.029790753,0.039583066,0.028217156,0.031449992,0.033199229,0.037199708,0.009513321,0.030242357,0.034853206,0.034423383,0.034320594,0.025220618,0.02287493,0.026832805,0.031763395,0.021613135,0.022672476,0.039950543,0.025748598,0.026006585,0.025371035,0.028484825,0.028547959,0.02287493,0.027125963,0.027420407,0.031252759,0.022889416
1010,3.85E-02,0.034731076,0.030110661,0.019147033,0.027579207,0.026724899,0.026018648,0.024315159,0.02695682,0.030778596,0.031073834,0.037225134,0.017513424,0.021992047,0.023033492,0.019242939,0.016418879,0.018547721,0.037978575,0.024928122,0.039986758,0.028491911,0.026186855,0.030517188,0.027939683,0.035042729,0.020714287,0.025425703,0.021250558
1011,3.14E-02,0.028922555,0.030388369,0.025927641,0.036216551,0.023014508,0.022603717,0.029240439,0.028606205,0.035681556,0.031055512,0.034804096,0.024067968,0.038690763,0.025083132,0.025253969,0.02765147,0.03636773,0.040303987,0.030728873,0.025985312,0.024757012,0.024012062,0.032936601,0.035316027,0.031039922,0.023441984,0.024785302,0.027770044
1012,4.06E-02,0.029874863,0.03105442,0.030938358,0.044758698,0.026198246,0.036773504,0.024248036,0.035424838,0.035986148,0.045201887,0.026615223,0.018419508,0.028773325,0.032657247,0.035409313,0.041337315,0.031755298,0.034407778,0.02828544,0.042306322,0.033662622,0.027157673,0.025109519,0.03618999,0.028077546,0.024768583,0.027939349,0.032389779
1013,3.26E-02,0.032093719,0.027207202,0.037156009,0.028103172,0.030930276,0.038631533,0.023378673,0.037699589,0.022446466,0.0262685,0.027589598,0.026547195,0.03114028,0.036535163,0.027136649,0.027391022,0.023418398,0.023061854,0.021773327,0.031865454,0.041989619,0.028592138,0.030230194,0.02291723,0.024799088,0.027504416,0.027746072,0.026519268
1014,3.57E-02,0.016832257,0.021484418,0.019669374,0.027325738,0.020383196,0.037341465,0.032412703,0.0273546,0.037710546,0.02808049,0.024285572,0.024726481,0.031698932,0.032225772,0.039188549,0.016401628,0.028007525,0.033276107,0.030414873,0.026026471,0.031206836,0.022142335,0.023847899,0.032163577,0.02688007,0.02582899,0.022102646,0.025101034
1015,3.60E-02,0.020935244,0.023830297,0.022813028,0.027134285,0.019334697,0.037848913,0.027339367,0.022216332,0.033615883,0.028434421,0.020213947,0.01918096,0.033198078,0.029064289,0.033922787,0.023195904,0.023747169,0.03265548,0.020527572,0.021040923,0.030511664,0.019578986,0.023774865,0.029685064,0.027207452,0.027559832,0.027192812,0.024527519
1016,2.42E-02,0.035691285,0.029063922,0.031394692,0.037154455,0.034043444,0.031291548,0.024984582,0.031705126,0.043467258,0.031601481,0.021162498,0.02985045,0.026681202,0.029749792,0.0274512,0.031379947,0.020289904,0.027812089,0.030486884,0.031115114,0.027659141,0.021286548,0.025853675,0.02934878,0.02760362,0.032540324,0.031690309,0.030008955
1017,3.23E-02,0.034607368,0.035584142,0.041677778,0.034404323,0.027163939,0.033444272,0.031549863,0.028530187,0.030116918,0.02674753,0.029767286,0.026375212,0.027723646,0.034685624,0.029016347,0.030910689,0.028544432,0.039231639,0.032999899,0.024017362,0.029869062,0.030836776,0.026969257,0.035378177,0.027822126,0.032331319,0.035727094,0.028958954
1018,1.60E-02,0.023208279,0.030437571,0.038597492,0.040117161,0.033271728,0.025944709,0.028537988,0.029729556,0.029174568,0.024392265,0.018104605,0.022229205,0.028552384,0.029817631,0.029964692,0.016163009,0.021560238,0.034664072,0.030645553,0.039437863,0.033009005,0.022566705,0.035811528,0.032716588,0.025806894,0.030319024,0.030869137,0.029685565
1019,2.66E-02,0.02597018,0.033949973,0.028296852,0.034991158,0.032049885,0.039137311,0.026433818,0.040225404,0.03441419,0.038541645,0.025902304,0.03940364,0.021352517,0.035794539,0.027372054,0.02500026,0.030174597,0.033980821,0.040056944,0.034088902,0.030612644,0.027650813,0.036335392,0.029696227,0.031053728,0.027149969,0.029379327,0.027916826
1020,2.87E-02,0.02196806,2.82E-02,0.026342447,0.033760843,0.023822891,0.044592566,0.034837067,0.030854577,0.03143456,0.037972661,0.032065009,0.023415594,0.037057727,0.028215805,0.025224248,0.027285882,0.026177486,0.033853751,0.035930526,0.031062177,0.031270447,0.027229976,0.028443377,0.028771984,0.03054443,0.029217652,0.031614066,0.031330076
1021,3.30E-02,0.032641617,0.033585739,0.036091984,0.050652207,0.033062558,0.039116579,0.028340937,0.030891497,0.040381723,0.035298944,0.042218935,0.022857273,0.038148762,0.030162718,0.033147095,0.029376752,0.033373101,0.025294996,0.033528963,0.044472071,0.031464622,0.026174853,0.039147534,0.039644755,0.035988626,0.036417912,0.037496204,0.038347322
1022,3.98E-02,0.032857456,0.041550971,0.033427686,0.035920745,0.041488947,0.034654409,0.032172408,0.032346265,0.030917589,0.042362501,0.045231514,0.031959143,0.032159056,0.037358909,0.036291488,0.038164129,0.041877535,0.027057387,0.034835706,0.042645687,0.034779865,0.03479382,0.04345445,0.035580485,0.040397476,0.040260391,0.038002268,0.039729973
1023,4.04E-02,0.032633827,0.02845144,0.030124299,0.034403187,0.025099739,0.023452455,0.021902535,0.031857184,0.030139041,0.03052352,0.02576908,0.032358676,0.022108465,0.030286645,0.034718418,0.032465543,0.031179444,0.034434644,0.032343423,0.036106692,0.026418235,0.023743676,0.034042461,0.028008024,0.029028287,0.030657146,0.026390468,0.030791049
1024,4.11E-02,0.035236308,0.034793661,0.034573405,0.033668444,0.037887056,0.031713544,0.02743566,0.021423845,0.033020631,0.023939416,0.034746403,0.029117924,0.035331532,0.028043401,0.022771407,0.027731712,0.031788831,0.045477321,0.028628507,0.032683792,0.031338407,0.031518203,0.031593265,0.031638344,0.02615541,0.020046626,0.030270002,0.026459094
1025,4.79E-02,0.032712728,0.034264552,0.030311501,0.03884174,0.035023953,0.040890419,0.030325693,0.031457264,0.029985981,0.036631792,0.030710119,0.019438286,0.028178148,0.033215972,0.027795801,0.031010774,0.03464316,0.033543707,0.032594889,0.034719143,0.031587488,0.026998166,0.02859055,0.034234358,0.026476834,0.029089208,0.030297312,0.03536087
1026,4.25E-02,0.035267256,0.042527559,0.035724356,0.036994564,0.027741845,0.043003713,0.03068009,0.030164168,0.031365848,0.037998132,0.037388089,0.036618389,0.035193835,0.04507593,0.034030527,0.032987545,0.039017068,0.039720729,0.033015887,0.032775396,0.035724356,0.025233417,0.03391537,0.037115398,0.033857871,0.037692408,0.038228351,0.036528429
1027,4.31E-02,0.03172946,0.038389143,0.042841727,0.038954929,0.036928549,0.036542562,0.039231924,0.038191495,0.030415962,0.035296687,0.03218305,0.035587644,0.04823866,0.031224971,0.034661278,0.033677714,0.03473316,0.04453566,0.034805124,0.033002654,0.037271931,0.032918795,0.037241999,0.042646976,0.037707491,0.033353317,0.036232486,0.032890868
1028,3.79E-02,0.037584569,3.84E-02,0.041423599,0.03427601,0.025042281,0.031962116,0.038835389,0.032776683,0.023269299,0.028085756,0.027992699,0.037832893,0.030019969,0.026991967,0.038866956,0.036661459,0.03127037,0.031749528,0.036402221,0.030808878,0.034600889,0.029363609,0.029472499,0.037817346,0.030517022,0.034423478,0.03729087,0.032589963
1029,4.71E-02,0.033890437,0.038875631,0.042664176,0.039555559,0.035082158,0.034870156,0.038172965,0.034462355,0.036514373,0.036688466,0.032004634,0.045404885,0.029568769,0.036732064,0.034658885,0.032301269,0.036906759,0.045570423,0.035252288,0.04502559,0.041107517,0.032585826,0.038800517,0.038158097,0.030978167,0.034616718,0.036225286,0.041216422
1030,3.83E-02,0.038471555,0.034830033,0.046066346,0.040580582,0.035169198,0.038411857,0.03511254,0.040303651,0.046837709,0.044826078,0.035567266,0.035041791,0.048061581,0.038396941,0.037185453,0.03702467,0.036501308,0.036733378,0.036400045,0.036356697,0.035896176,0.033313029,0.036255668,0.035339484,0.034759609,0.035853176,0.035853176,0.034199129
1031,4.64E-02,0.034457558,0.044053852,0.039413798,0.038403971,0.030693653,0.040721428,0.035276639,0.035031226,0.035624745,0.04136892,0.035741208,0.033761978,0.034672065,0.03693256,0.037649103,0.037394421,0.030332731,0.039136867,0.035566593,0.035741208,0.036370886,0.027855383,0.030640042,0.0345004,0.03644451,0.032132503,0.035508496,0.035843289
1032,4.69E-02,0.040037405,0.038633526,0.043958767,0.031000942,0.039599862,0.043201678,0.046009261,0.046281969,0.044020949,0.042589947,0.043232413,0.0434788,0.042681348,0.043757074,0.034672176,0.03964348,0.047809307,0.037541218,0.041174365,0.046346291,0.04021327,0.031619595,0.036634095,0.038949188,0.036911765,0.037964491,0.04199891,0.04570573
1033,5.31E-02,0.034517532,0.040928925,0.04998803,0.048030323,0.039226493,0.038107058,0.048944046,0.042220752,0.043926377,0.045724073,0.044050997,0.045628276,0.039662428,0.048610443,0.044426239,0.042799759,0.035245472,0.039691597,0.037738358,0.046932764,0.041857665,0.03649285,0.043895258,0.038764804,0.039385986,0.035722142,0.042023831,0.043337556
1034,4.74E-02,0.038888391,0.038349995,0.03943127,0.046426438,0.034549231,0.034395223,0.043826998,0.047762055,0.041820751,0.046594164,0.037683244,0.034788011,0.039310241,0.043762409,0.041899259,0.032347099,0.044623061,0.047251996,0.042151096,0.045759386,0.040932109,0.035824051,0.046359456,0.041180376,0.037565432,0.038783353,0.036514835,0.038037985
1035,5.32E-02,0.041210793,0.044335742,0.040943387,0.048120728,0.041210793,0.04143448,0.044774129,0.046347001,0.049720208,0.045357778,0.038671709,0.03848606,0.03734176,0.047841153,0.046782226,0.041225681,0.045611711,0.05491658,0.03895841,0.04960238,0.043513637,0.048434492,0.048899389,0.047203896,0.040898927,0.040765731,0.043683439,0.044789838
1036,5.71E-02,0.050729906,0.046205407,0.051077626,0.053827441,0.03630651,0.04932088,0.044402685,0.040903586,0.047157392,0.04884581,0.050920954,0.037926514,0.044307416,0.042275254,0.039767221,0.038388948,0.051042782,0.048373793,0.044133098,0.04446627,0.048122176,0.043628496,0.047008836,0.047721392,0.040752926,0.042198302,0.041039477,0.046123933
1037,5.29E-02,0.053447907,0.05028525,0.049086848,0.048863186,0.041179767,0.047114563,0.045735343,0.041380395,0.045768268,0.041473196,0.045423308,0.036511851,0.036900103,0.04917305,0.040291937,0.043086425,0.050812262,0.037844742,0.043086425,0.044317673,0.04480332,0.042612597,0.047771789,0.047450865,0.037830102,0.045226936,0.044835816,0.048400791
1038,5.39E-02,0.051037385,0.04549689,0.046987617,0.047920635,0.044180092,0.049754358,0.044403155,0.037653233,0.047186538,0.047786609,0.046197408,0.036243316,0.047535975,0.05372426,0.050219958,0.042189107,0.051704781,0.045952253,0.043044202,0.047386009,0.043594019,0.043594019,0.050029919,0.050168082,0.045545539,0.044867507,0.045887021,0.044530943
1039,5.23E-02,0.047057592,0.046716581,0.048787602,0.058319946,0.048008044,0.050971109,0.049930513,0.050406349,0.047498465,0.050542867,0.051748184,0.047155327,0.047859727,0.045289508,0.049457734,0.04328769,0.050799516,0.048887729,0.050253067,0.055976341,0.04511515,0.040541049,0.049004719,0.046716581,0.046023444,0.04769529,0.050117083,0.05124648
1040,4.49E-02,0.047385012,0.051618531,0.045799608,0.047350559,0.050767493,0.048007889,0.051691385,0.050497818,0.04914569,0.04106834,0.048776229,0.043296684,0.042551337,0.047367783,0.043590497,0.044761376,0.053274106,0.046120754,0.043705087,0.047488466,0.046733108,0.041813842,0.052148252,0.049979081,0.042390347,0.045614322,0.052552476,0.045867101
1041,6.22E-02,0.055704306,0.050433773,0.054448633,0.049456576,0.053634412,0.055964946,0.051687045,0.057797017,0.05678747,0.050063709,0.052380071,0.055427281,0.061222254,0.060536368,0.058513425,0.051310361,0.05427826,0.05427826,0.056261427,0.058172309,0.051555798,0.053449083,0.057210928,0.055982354,0.059309133,0.055271902,0.051098333,0.052579313
1042,5.97E-02,0.05535121,0.059467329,0.046744359,0.049447499,0.052411808,0.054736346,0.052254667,0.05213267,0.053912096,0.051715887,0.051353086,0.053538701,0.05085495,0.052990789,0.051958731,0.05642967,0.057039296,0.052604313,0.055242354,0.058896217,0.046615092,0.056062447,0.049953115,0.053078897,0.053308455,0.049548343,0.049045513,0.051785191
1043,6.07E-02,0.05515194,0.056707456,0.049259094,0.056966592,0.059815298,0.05493478,0.053307365,0.049763779,0.053007105,0.052550151,0.050119139,0.046900765,0.050595634,0.056910993,0.055206324,0.052497601,0.048177495,0.045519413,0.050595634,0.052497601,0.049393336,0.051939324,0.051696368,0.059241418,0.057805208,0.055369701,0.05493478,0.050629787
1044,6.03E-02,0.052789997,0.053282884,0.055568427,0.057653147,0.056381367,0.05492076,0.053607599,0.051780619,0.058744219,0.060484163,0.058251371,0.050243385,0.054037026,0.051663764,0.057779664,0.055885509,0.053830593,0.057870158,0.054798848,0.051430619,0.055357768,0.047109438,0.053968152,0.057743495,0.056203908,0.054973068,0.060690246,0.052418271
1045,6.57E-02,0.054753349,0.048763981,0.056892655,0.06161962,0.054546154,0.05081452,0.054082052,0.051605276,0.058256039,0.057213409,0.057195555,0.056999426,0.055117322,0.053230186,0.052103954,0.052892177,0.051373735,0.062721489,0.053740129,0.056325699,0.053757187,0.054511677,0.058636989,0.05483985,0.049194918,0.057768944,0.054305149,0.056803793
1046,6.06E-02,0.062592204,0.059518494,0.062259106,0.056647922,0.061560418,0.064962948,0.055930046,0.05668228,0.062333009,0.055353971,0.056751044,0.054431581,0.060019517,0.066445961,0.058069659,0.064734188,0.057772698,0.055050811,0.063113108,0.061487226,0.057182254,0.056459235,0.056032175,0.061982578,0.058526087,0.056905994,0.06041545,0.059804397
1047,6.15E-02,0.058373389,0.058836184,0.052661856,0.060070843,0.057510512,0.054994889,0.063790834,0.053057202,0.052149324,0.056910218,0.0522345,0.05538485,0.056350446,0.058966245,0.059507308,0.053506643,0.052661856,0.057291695,0.052456418,0.058152191,0.051894383,0.050649479,0.055047949,0.0572007,0.057218891,0.054924198,0.054906536,0.052217457
1048,6.32E-02,0.059664436,0.058516857,0.055412661,0.058677215,0.054732424,0.066877207,0.059214149,0.053407222,0.058802168,0.057386065,0.060920763,0.051585494,0.060445019,0.063172658,0.059339969,0.051165471,0.058552464,0.059718645,0.063040666,0.059700571,0.054901896,0.055600827,0.057526505,0.057878737,0.063607846,0.061584204,0.056479488,0.061251796
1049,7.05E-02,0.061678669,0.060964971,0.059969303,0.064313101,0.067704011,0.062770623,0.058050485,0.06067402,0.065711003,0.061056113,0.060420316,0.051537577,0.058331752,0.059235239,0.055650094,0.052458296,0.057160831,0.055344832,0.055837266,0.057752772,0.0554295,0.058737894,0.058986165,0.057230231,0.063670001,0.059021698,0.058120705,0.062398806
1050,6.14E-02,0.057430947,0.058116775,0.06467023,0.062251851,0.062214626,0.060102794,0.057711567,0.063584488,0.06112418,0.059957954,0.058099112,0.054461855,0.062065899,0.059597019,0.054176427,0.059327406,0.059005098,0.056043249,0.053393089,0.060630082,0.057046778,0.058737526,0.057869871,0.061880376,0.062718606,0.060338729,0.059921786,0.05825822
1051,5.59E-02,0.059163136,0.05376458,0.062605473,0.058293691,0.056144137,0.059126717,0.049962884,0.057487267,0.058293691,0.057826738,0.056759765,0.050577189,0.055290552,0.061566715,0.055516075,0.058293691,0.055238603,0.056812764,0.052236317,0.059784833,0.056671514,0.055899272,0.057773038,0.058999382,0.05954655,0.054875969,0.057273628,0.058546287
1052,6.04E-02,0.059276279,0.05872495,0.06722573,0.060862958,0.057616558,0.060372713,0.059580296,0.057476957,0.063360426,0.058902368,0.057372425,0.054419696,0.059508656,0.060029548,0.058937901,0.059044597,0.060499521,0.061742066,0.062259384,0.060191912,0.061503014,0.055464402,0.062948118,0.058353698,0.061503014,0.05773892,0.060972316,0.059723776
1053,6.35E-02,0.063833483,0.062697473,0.0680657,0.068878408,0.060941658,0.064568191,0.060724897,0.065730663,0.061851301,0.059792492,0.059703425,0.061068378,0.06112275,0.062642014,0.064606047,0.058379646,0.064115283,0.06417176,0.064115283,0.061286089,0.06137698,0.059792492,0.062365295,0.06165028,0.060941658,0.061961164,0.064115283,0.06251276
1054,6.52E-02,0.061770713,0.059701337,0.064314613,0.066466322,0.063382117,0.065354522,0.05916093,0.065451466,0.059502754,0.06410436,0.066387824,0.059466702,0.063419972,0.060136358,0.058999534,0.061326685,0.062760012,0.063193101,0.064161649,0.059954807,0.059918547,0.059178883,0.060665226,0.060500717,0.058002776,0.061068799,0.062985685,0.063382117
1055,6.37E-02,0.06445775,0.064288593,0.060906005,0.064627259,0.060600655,0.066418834,0.062947878,0.060726242,0.064176016,0.062855596,0.065823705,0.058478906,0.062395774,0.061847471,0.065024147,0.060726242,0.065785455,0.06408232,0.058409186,0.062837152,0.063932631,0.061176426,0.063410887,0.065766337,0.065213817,0.061520302,0.063988732,0.062708165
1056,7.10E-02,0.069858952,0.062476352,0.067844318,0.065971334,0.066160524,0.064103198,0.066502166,0.065556645,0.063367905,0.064140141,0.066902543,0.061809773,0.062766366,0.063477768,0.061576914,0.06198937,0.064770777,0.064677726,0.066464136,0.063974032,0.065312588,0.065087951,0.062566867,0.066979025,0.068601525,0.064845294,0.066217366,0.064640536
1057,6.88E-02,0.067060881,0.062223471,0.068281818,0.06775639,0.066313891,0.062277867,0.061501765,0.061465854,0.068125795,0.064503473,0.067214941,0.066256708,0.065990373,0.068125795,0.062586824,0.065479147,0.063153339,0.069838077,0.070596801,0.064783719,0.063171681,0.067678826,0.063502562,0.066313891,0.067465894,0.06331857,0.065781712,0.065234132
1058,6.57E-02,0.063972071,0.060159129,0.069669297,0.068050322,0.07099049,0.074285675,0.065245656,0.064920645,0.066228357,0.068050322,0.066170231,0.061409971,0.064255498,0.067399348,0.063464364,0.063034355,0.070541101,0.065399043,0.067990938,0.066150865,0.063727226,0.062680845,0.066247741,0.068030523,0.069106233,0.062606618,0.065706666,0.063689622
1059,6.78E-02,0.062404642,0.066169093,0.067838547,0.064742054,0.067383583,0.068017234,0.065819734,0.065587631,0.063095123,0.065125345,0.063151366,0.064417641,0.066656721,0.063810416,0.063867153,0.064303445,0.068795834,0.068635551,0.064322467,0.065259915,0.061572757,0.063678181,0.063621574,0.065839105,0.066033059,0.062311784,0.065568318,0.062833168
1060,7.46E-02,0.06982487,0.07029651,0.074412449,0.073242877,0.068986339,0.074288612,0.070198037,0.067410111,0.070750951,0.068792519,0.069336342,0.064823709,0.064786825,0.06931686,0.066237932,0.065844682,0.07235049,0.071947839,0.069629122,0.069044573,0.065844682,0.06786837,0.065882052,0.068271429,0.070592611,0.065994267,0.071567034,0.067333981
1061,7.17E-02,0.068366416,0.070851577,0.075511067,0.069590138,0.069628671,0.071499262,0.072629648,0.068404385,0.071854625,0.072112193,0.073290895,0.067836683,0.069628671,0.069763675,0.067874408,0.068480376,0.067422853,0.073371388,0.066620031,0.065604685,0.066620031,0.063845021,0.069513126,0.070734344,0.070949395,0.070053703,0.071125752,0.069937572
1062,7.16E-02,0.075618248,0.071696841,0.072756406,0.075121071,0.067775007,0.07149837,0.071538027,0.070945074,0.075245108,0.068537191,0.070004826,0.072275001,0.073382171,0.069267798,0.06955796,0.067699173,0.069693712,0.067226796,0.073341664,0.075472954,0.071379506,0.069538585,0.071379506,0.069674306,0.07297794,0.069441775,0.071162015,0.071557863
1063,7.01E-02,0.070642838,0.067056659,0.068449611,0.076388205,0.069588628,0.073800776,0.073863016,0.072055056,0.071912807,0.068527677,0.066654712,0.067847036,0.072708261,0.066807606,0.065291272,0.071346102,0.070582822,0.073531565,0.074843744,0.073904533,0.071912807,0.068002128,0.066884158,0.072503617,0.07209574,0.069707328,0.069846018,0.071628998
1064,7.20E-02,0.071454554,0.070997174,0.070581676,0.080974705,0.072841317,0.074415102,0.072135133,0.075118949,0.075118949,0.072517784,0.074147436,0.064090295,0.072437087,0.06985448,0.07390107,0.072517784,0.07211504,0.072296045,0.071574269,0.07334923,0.073369608,0.071116257,0.072942666,0.075410375,0.072497603,0.07028612,0.074065239,0.074724944
1065,7.64E-02,0.074750861,0.074875527,0.071129688,0.075396829,0.078393831,0.076936319,0.073288643,0.077919783,0.07941465,0.072515814,0.074771626,0.071409153,0.078113422,0.076342768,0.072657669,0.070276944,0.073329506,0.074109487,0.077021425,0.076152796,0.072212606,0.069276434,0.07550145,0.073390836,0.074439947,0.07150918,0.075984261,0.075753033
1066,7.64E-02,0.081673666,0.079831687,0.071098312,0.07465833,0.078152886,0.078601909,0.074719928,0.079117743,0.080857926,0.074843253,0.077345867,0.075794424,0.077050319,0.075836008,0.078494801,0.074596774,0.076944997,0.077219087,0.079744859,0.075690547,0.075711313,0.072729557,0.07652492,0.076211129,0.07544173,0.072109243,0.075960876,0.074966748
1067,8.12E-02,0.080872455,0.077411122,0.076020059,0.077304997,0.077368657,0.083033827,0.079169123,0.080916533,0.078307415,0.079494315,0.074197889,0.078500608,0.077900875,0.078285973,0.077623739,0.072633498,0.077772863,0.078071833,0.076082831,0.074156903,0.07713545,0.071931529,0.079147483,0.078114621,0.076755111,0.077283786,0.075125067,0.076945083
1068,8.14E-02,7.74E-02,0.085516795,0.082996313,0.083220753,0.078764351,0.084532741,0.082059291,0.079756001,0.078101964,0.082437471,0.07683328,0.07902203,0.073696641,0.082326088,0.080911654,0.079345133,0.081682589,0.078592959,0.078229799,0.081417568,0.078700042,0.07643517,0.079626059,0.079043536,0.077275327,0.081021408,0.080059899,0.077233135
1069,8.64E-02,0.086827264,0.079907329,0.079414976,0.087986765,0.082210443,0.084502874,0.083005508,0.083606147,0.085544372,0.080337588,0.078776682,0.081400132,0.07903147,0.079993223,0.080964992,0.081421942,0.080921588,0.081946883,0.082122509,0.080553461,0.081095324,0.077304364,0.082695533,0.081225836,0.078967707,0.081356528,0.08174969,0.077848456
1070,8.96E-02,0.084599142,0.084463545,0.079275972,0.088355456,0.086701926,0.08176861,0.085644966,0.082629039,0.08828504,0.084916264,0.082496162,0.08111198,0.07989834,0.084170393,0.080763627,0.080785362,0.082407679,0.082363468,0.085713557,0.084147879,0.083184674,0.080981197,0.081636921,0.082562577,0.082275107,0.082010513,0.081680797,0.083140105
1071,8.71E-02,0.085543323,0.085177543,0.082988625,0.084517994,0.086579331,0.087532641,0.087532641,0.086302012,0.088000947,0.084995158,0.085864487,0.081110283,0.086417468,0.086857418,0.080913544,0.085520422,0.086186688,0.082944005,0.084065691,0.086625625,0.085451751,0.082387986,0.083144957,0.086417468,0.0843142,0.082654476,0.08243235,0.085497526
1072,8.63E-02,0.086007197,0.085686624,0.08690569,0.087485906,0.088397738,0.093500176,0.084459763,0.088116302,0.088939336,0.083270365,0.088233472,0.085709488,0.0836279,0.085961338,0.085663765,0.087160574,0.089460077,0.08222769,0.089365201,0.087695602,0.08468581,0.08468581,0.081021781,0.087999266,0.085755231,0.085435469,0.087346349,0.085572384
1073,9.44E-02,0.092578495,0.092357445,0.087631896,0.088716219,0.088455879,0.09147781,0.091892285,0.090581307,0.095848411,0.087234066,0.08739769,0.084537893,0.088384991,0.088243363,0.089836041,0.089119863,0.08810193,0.08931036,0.090968047,0.090003862,0.086651843,0.087913657,0.084902327,0.0897642,0.088905972,0.088811052,0.089072293,0.088645152
1074,9.52E-02,0.094187313,0.08915846,0.090808567,0.088343045,0.090515492,0.094313559,0.088821928,0.093809445,0.093132562,0.090857492,0.083810558,0.087179061,0.087179061,0.093357722,0.087061024,0.085934754,0.091225147,0.090833027,0.092633874,0.088462559,0.087368203,0.090296215,0.08713183,0.093633552,0.091421749,0.087913932,0.091964277,0.089980284
1075,9.74E-02,0.096708172,0.096378795,0.095697848,0.094051026,0.091482117,0.0957733,0.097344365,0.095121112,0.095396562,0.092185428,0.092355898,0.090376108,0.097932907,0.095672709,0.090113359,0.092258453,0.09597476,0.092551057,0.096835118,0.093458359,0.091893833,0.095521997,0.091942376,0.094026266,0.09449768,0.092282806,0.094871309,0.090975746
1076,9.79E-02,0.098493492,0.096242493,0.095273359,0.093785355,0.095680383,0.096575991,0.097478846,0.097998039,0.099438211,0.093885599,0.096807459,0.092688743,0.096421945,0.092540063,0.093360346,0.092193943,0.095884457,0.09361015,0.099543664,0.097504749,0.093935756,0.094766685,0.095680383,0.098102165,0.096575991,0.091431493,0.096191275,0.094438595
