0.42200017,1.00E+00
10.43799996,9.65E-01
20.43799996,9.46E-01
30.42200017,9.36E-01
40.40700006,9.28E-01
50.39100003,9.16E-01
60.375,9.07E-01
70.36000013,8.97E-01
80.3440001,8.94E-01
90.32800007,8.82E-01
100.313,8.83E-01
110.2970002,8.84E-01
120.313,8.77E-01
130.313,8.73E-01
140.313,8.71E-01
150.2970002,8.67E-01
160.313,8.63E-01
170.313,8.61E-01
180.3280001,8.55E-01
190.3440001,8.57E-01
200.3600001,8.49E-01
210.3600001,8.47E-01
220.391,8.27E-01
230.4070001,8.38E-01
240.4220002,8.33E-01
250.438,8.24E-01
260.4850001,8.21E-01
270.516,8.20E-01
280.5470002,8.20E-01
290.5780001,8.18E-01
300.6100001,8.15E-01
310.6570001,8.12E-01
320.688,8.18E-01
330.7350001,8.15E-01
340.7970002,8.14E-01
350.8280001,8.17E-01
360.891,8.07E-01
370.938,8.05E-01
381,7.93E-01
391.063,8.07E-01
401.125,8.06E-01
411.188,8.00E-01
421.25,8.01E-01
431.313,8.02E-01
441.391,7.98E-01
451.4690001,7.96E-01
461.5470002,7.90E-01
471.625,7.93E-01
481.7030001,7.92E-01
491.766,7.94E-01
501.8600001,7.89E-01
511.9530001,7.88E-01
522.0470002,7.83E-01
532.141,7.85E-01
542.2350001,7.82E-01
552.3280001,7.86E-01
562.4220002,7.79E-01
572.516,7.79E-01
582.625,7.78E-01
592.7190001,7.57E-01
602.8440001,7.80E-01
612.9690001,7.65E-01
623.0780001,7.72E-01
633.2030001,7.68E-01
643.313,7.72E-01
653.438,7.70E-01
663.5470002,7.72E-01
673.688,7.57E-01
683.7970002,7.42E-01
693.9220002,7.69E-01
704.0470002,7.70E-01
714.1720002,7.67E-01
724.2970002,7.52E-01
734.4220002,7.55E-01
744.5470002,7.70E-01
754.6720002,7.62E-01
764.7970002,7.58E-01
774.891,7.65E-01
785.0320001,7.64E-01
795.1570001,7.69E-01
805.2820001,7.64E-01
815.4070001,7.62E-01
825.5320001,7.66E-01
835.6570001,7.59E-01
845.7820001,7.64E-01
855.9070001,7.59E-01
866.0320001,7.63E-01
876.1570001,7.61E-01
886.2820001,7.56E-01
896.4070001,7.60E-01
906.516,7.56E-01
916.6570001,7.57E-01
926.7820001,7.54E-01
936.9070001,7.59E-01
947.0940001,7.55E-01
957.2190001,7.57E-01
967.3280001,7.57E-01
977.4690001,7.51E-01
987.5940001,7.57E-01
997.7190001,7.51E-01
1007.844,7.51E-01
1018.094,7.56E-01
1028.203,7.55E-01
1038.344,7.57E-01
1048.469,7.55E-01
1058.594,7.52E-01
1068.719,7.50E-01
1078.844,7.54E-01
1088.969,7.50E-01
1099.094,7.55E-01
1109.219,7.48E-01
1119.344,7.49E-01
1129.469,7.50E-01
1139.594,7.41E-01
1149.719,7.45E-01
1159.844,7.37E-01
1169.969,7.45E-01
1180.094,7.48E-01
1190.219,7.47E-01
1200.328,7.49E-01
1260.563,7.40E-01
1320.782,7.43E-01
1380.985,7.38E-01
1441.219,7.37E-01
1501.422,7.35E-01
1561.657,7.28E-01
1621.875,7.25E-01
1682.078,7.27E-01
1742.313,7.21E-01
1802.532,7.19E-01
1862.75,7.20E-01
1922.969,7.15E-01
1983.172,7.14E-01
2043.407,7.08E-01
2103.625,7.07E-01
2163.844,7.04E-01
2224.063,7.03E-01
2284.282,6.98E-01
2344.485,7.02E-01
2404.719,6.98E-01
2464.938,6.98E-01
2525.157,6.97E-01
2585.36,6.94E-01
2645.594,6.91E-01
2705.813,6.89E-01
2766.032,6.88E-01
2826.25,6.89E-01
2886.469,6.86E-01
2946.688,6.87E-01
3006.907,6.84E-01
3067.125,6.79E-01
3127.328,6.81E-01
3187.563,6.78E-01
3247.766,6.79E-01
3308,6.78E-01
3368.219,6.73E-01
3428.422,6.69E-01
3488.657,6.73E-01
3548.875,6.73E-01
3609.094,6.67E-01
3669.313,6.68E-01
3729.516,6.67E-01
3789.75,6.66E-01
3849.969,6.69E-01
3910.188,6.61E-01
3970.407,6.64E-01
4030.625,6.60E-01
4090.844,6.62E-01
4151.063,6.56E-01
4211.282,6.57E-01
4271.5,6.56E-01
4331.719,6.55E-01
4391.938,6.55E-01
4452.157,6.54E-01
4512.36,6.52E-01
4572.594,6.50E-01
4632.797,6.50E-01
4693.032,6.49E-01
4753.25,6.48E-01
4813.469,6.42E-01
4873.688,6.41E-01
4933.907,6.45E-01
4994.125,6.43E-01
5054.328,6.42E-01
5114.563,6.40E-01
5174.782,6.40E-01
5235,6.37E-01
5295.203,6.34E-01
5355.438,6.36E-01
5415.657,6.38E-01
5475.875,6.35E-01
5536.094,6.35E-01
5596.313,6.35E-01
5656.532,6.34E-01
5716.75,6.33E-01
5776.969,6.31E-01
5837.188,6.28E-01
5897.407,6.29E-01
5957.625,6.25E-01
6017.844,6.27E-01
6078.063,6.20E-01
6138.297,6.28E-01
6198.516,6.21E-01
6258.735,6.26E-01
6318.953,6.21E-01
6379.172,6.24E-01
6439.391,6.21E-01
6499.61,6.16E-01
6559.828,6.21E-01
6620.047,6.17E-01
6680.25,6.18E-01
6740.485,6.17E-01
6800.703,6.18E-01
6860.922,6.15E-01
6921.141,6.15E-01
6981.36,6.12E-01
7041.578,6.16E-01
7101.797,6.12E-01
7162.016,6.15E-01
7222.235,6.14E-01
7282.453,6.13E-01
7342.657,6.12E-01
7402.891,6.07E-01
7463.11,6.12E-01
7523.328,6.06E-01
7583.547,6.06E-01
7643.766,6.08E-01
7703.985,6.07E-01
7764.203,6.08E-01
7824.422,6.05E-01
7884.625,6.03E-01
7944.86,6.04E-01
8005.063,6.02E-01
8065.297,6.03E-01
8125.5,6.03E-01
8185.735,6.03E-01
8245.953,6.01E-01
8306.172,6.03E-01
8366.391,6.01E-01
8426.61,5.99E-01
8486.844,5.99E-01
8547.078,5.98E-01
8607.297,5.95E-01
8667.516,5.98E-01
8727.75,5.97E-01
8787.985,5.95E-01
8848.188,5.92E-01
8908.422,5.95E-01
8968.657,5.94E-01
9028.875,5.96E-01
9089.094,5.93E-01
9149.313,5.93E-01
9209.563,5.95E-01
9269.797,5.91E-01
9330.032,5.91E-01
9390.266,5.90E-01
9450.485,5.92E-01
9510.719,5.92E-01
9570.953,5.89E-01
9631.172,5.91E-01
9691.391,5.87E-01
9751.625,5.86E-01
9811.875,5.88E-01
9872.11,5.85E-01
9932.344,5.87E-01
9992.578,5.88E-01
10052.813,5.88E-01
