0.437999964,1.00E+00
10.42199993,9.60E-01
20.43799996,9.55E-01
30.45300007,9.37E-01
40.48399997,9.30E-01
50.46899986,9.24E-01
60.45300007,9.16E-01
70.43799996,9.14E-01
80.42199993,9.11E-01
90.4059999,9.07E-01
100.391,9.01E-01
110.375,8.93E-01
120.375,8.94E-01
130.375,8.89E-01
140.375,8.89E-01
150.375,8.84E-01
160.375,8.78E-01
170.375,8.75E-01
180.391,8.80E-01
190.391,8.69E-01
200.4219999,8.74E-01
210.438,8.65E-01
220.4530001,8.56E-01
230.4689999,8.57E-01
240.484,8.55E-01
250.516,8.49E-01
260.5469999,8.52E-01
270.563,8.52E-01
280.609,8.51E-01
290.641,8.49E-01
300.6559999,8.49E-01
310.7030001,8.41E-01
320.75,8.35E-01
330.7969999,8.35E-01
340.8439999,8.38E-01
350.891,8.34E-01
360.938,8.40E-01
370.984,8.33E-01
381.0309999,8.38E-01
391.0939999,8.42E-01
401.1559999,8.38E-01
411.2189999,8.42E-01
421.2809999,8.38E-01
431.3439999,8.33E-01
441.4059999,8.36E-01
451.484,8.31E-01
461.563,8.37E-01
471.641,8.36E-01
481.7030001,8.32E-01
491.7969999,8.36E-01
501.875,8.20E-01
511.9689999,8.31E-01
522.063,8.23E-01
532.1559999,8.27E-01
542.25,8.12E-01
552.3439999,8.28E-01
562.438,8.28E-01
572.5309999,8.24E-01
582.625,8.22E-01
592.734,8.25E-01
602.8439999,8.24E-01
612.9530001,8.20E-01
623.063,8.20E-01
633.1719999,8.22E-01
643.2809999,8.19E-01
653.375,8.24E-01
663.5,8.18E-01
673.609,8.22E-01
683.7189999,8.22E-01
693.8280001,8.18E-01
703.9530001,8.19E-01
714.063,8.17E-01
724.1719999,8.17E-01
734.2809999,8.14E-01
744.391,8.14E-01
754.5,8.10E-01
764.625,8.08E-01
774.734,8.11E-01
784.859,8.04E-01
794.9689999,8.04E-01
805.0780001,7.99E-01
815.2030001,7.98E-01
825.2969999,8.00E-01
835.438,7.99E-01
845.5469999,8.04E-01
855.6719999,7.94E-01
865.7969999,8.04E-01
875.9059999,8.06E-01
886.016,7.97E-01
896.125,7.95E-01
906.25,8.03E-01
916.375,7.98E-01
926.5,7.92E-01
936.625,8.01E-01
946.75,8.02E-01
956.875,8.03E-01
966.984,8.01E-01
977.109,8.01E-01
987.234,8.02E-01
997.359,8.03E-01
1007.469,8.00E-01
1017.609,7.93E-01
1027.734,7.92E-01
1037.859,7.92E-01
1047.984,7.90E-01
1058.109,7.89E-01
1068.234,7.89E-01
1078.359,7.87E-01
1088.469,7.96E-01
1098.609,7.98E-01
1108.734,7.87E-01
1118.859,7.89E-01
1128.984,7.88E-01
1139.109,7.86E-01
1149.234,7.83E-01
1159.359,7.82E-01
1169.484,7.89E-01
1179.609,7.92E-01
1189.734,7.88E-01
1199.859,7.91E-01
1209.984,7.87E-01
1270.203,7.90E-01
1330.422,7.81E-01
1390.641,7.79E-01
1450.859,7.78E-01
1511.078,7.81E-01
1571.297,7.78E-01
1631.516,7.75E-01
1691.734,7.79E-01
1751.953,7.75E-01
1812.172,7.73E-01
1872.391,7.71E-01
1932.609,7.66E-01
1992.828,7.67E-01
2053.047,7.63E-01
2113.266,7.66E-01
2173.484,7.64E-01
2233.703,7.61E-01
2293.922,7.56E-01
2354.125,7.57E-01
2414.359,7.56E-01
2474.578,7.55E-01
2534.797,7.53E-01
2595.016,7.54E-01
2655.234,7.48E-01
2715.453,7.52E-01
2775.672,7.44E-01
2835.891,7.49E-01
2896.109,7.44E-01
2956.328,7.45E-01
3016.547,7.44E-01
3076.766,7.43E-01
3136.984,7.39E-01
3197.203,7.38E-01
3257.422,7.39E-01
3317.641,7.36E-01
3377.859,7.39E-01
3438.063,7.33E-01
3498.281,7.36E-01
3558.516,7.32E-01
3618.734,7.35E-01
3678.953,7.29E-01
3739.172,7.31E-01
3799.391,7.32E-01
3859.609,7.29E-01
3919.828,7.27E-01
3980.047,7.29E-01
4040.266,7.23E-01
4100.484,7.24E-01
4160.703,7.22E-01
4220.922,7.21E-01
4281.141,7.20E-01
4341.359,7.21E-01
4401.578,7.20E-01
4461.797,7.17E-01
4522.016,7.17E-01
4582.234,7.14E-01
4642.453,7.15E-01
4702.656,7.19E-01
4762.891,7.13E-01
4823.109,7.17E-01
4883.328,7.13E-01
4943.547,7.11E-01
5003.766,7.11E-01
5063.984,7.12E-01
5124.203,7.14E-01
5184.422,7.12E-01
5244.641,7.10E-01
5304.859,7.11E-01
5365.078,7.11E-01
5425.297,7.06E-01
5485.516,7.07E-01
5545.734,7.06E-01
5605.953,7.03E-01
5666.172,7.04E-01
5726.375,7.07E-01
5786.609,7.05E-01
5846.828,7.02E-01
5907.047,7.05E-01
5967.266,7.05E-01
6027.484,7.04E-01
6087.688,7.05E-01
6147.922,7.02E-01
6208.141,7.02E-01
6268.359,7.00E-01
6328.578,7.00E-01
6388.797,6.98E-01
6449.016,6.96E-01
6509.234,7.01E-01
6569.453,6.98E-01
6629.672,6.95E-01
6689.891,6.96E-01
6750.109,6.96E-01
6810.328,6.97E-01
6870.547,6.97E-01
6930.75,6.94E-01
6990.984,6.91E-01
7051.219,6.97E-01
7111.438,6.92E-01
7171.656,6.90E-01
7231.875,6.93E-01
7292.094,6.90E-01
7352.313,6.91E-01
7412.531,6.90E-01
7472.75,6.91E-01
7532.969,6.90E-01
7593.188,6.89E-01
7653.406,6.87E-01
7713.625,6.89E-01
7773.844,6.89E-01
7834.063,6.88E-01
7894.281,6.82E-01
7954.5,6.86E-01
8014.719,6.90E-01
8074.938,6.88E-01
8135.156,6.82E-01
8195.375,6.87E-01
8255.594,6.83E-01
8315.813,6.75E-01
8376.016,6.76E-01
8436.25,6.75E-01
8496.469,6.76E-01
8556.688,6.80E-01
8616.906,6.77E-01
8677.125,6.76E-01
8737.344,6.73E-01
8797.563,6.74E-01
8857.781,6.76E-01
8918,6.74E-01
8978.219,6.79E-01
9038.438,6.76E-01
9098.656,6.79E-01
9158.891,6.74E-01
9219.109,6.78E-01
9279.328,6.80E-01
9339.547,6.76E-01
9399.766,6.77E-01
9459.984,6.79E-01
9520.203,6.74E-01
9580.422,6.78E-01
9640.641,6.78E-01
9700.875,6.79E-01
9761.078,6.77E-01
9821.313,6.74E-01
9881.531,6.76E-01
9941.75,6.79E-01
10001.969,6.75E-01
