,Wavelength,Intensity,Intensity_1425,Intensity_1285,Intensity_830,Intensity_940,Intensity_1150,Intensity_1535
72,894,0.107233338,8.96708344229e-22,6.82764967762e-11,0.00146821520212,0.090606811145,5.45957664581e-06,6.57484096993e-152
73,896,0.109031551,1.28943048031e-21,8.63542922118e-11,0.000964626082487,0.0959187368366,6.34862337306e-06,5.60040706935e-151
74,898,0.114076048,1.85161712175e-21,1.09088285408e-10,0.000625205201932,0.101293335775,7.37491972089e-06,4.73889655611e-150
75,900,0.116362776,2.65528400156e-21,1.3764289243e-10,0.000399742627922,0.106707050031,8.55839186844e-06,3.98343883899e-149
76,902,0.11841213,3.80257076077e-21,1.73464637334e-10,0.000252134712882,0.112134737769,9.92165624134e-06,3.32630730359e-148
77,904,0.119772206,5.43813725825e-21,2.18348193044e-10,0.000156884167792,0.117549841387,1.14903516743e-05,2.75924253626e-147
78,906,0.12367283,7.76657535509e-21,2.74517313197e-10,9.62985821922e-05,0.122924582186,1.32935080602e-05,2.27373933335e-146
79,908,0.128227092,1.10768300025e-20,3.44723876355e-10,5.83116010469e-05,0.128230179993,1.53639548669e-05,1.86129308596e-145
80,910,0.133750074,1.57764016975e-20,4.32368929293e-10,3.4832475225e-05,0.133437095629,1.77387731319e-05,1.51360357445e-144
81,912,0.138847612,2.24391786227e-20,5.41650411727e-10,2.05261739957e-05,0.138515293643,2.04597947807e-05,1.22273633062e-143
82,914,0.145249227,3.18722329202e-20,6.77743194766e-10,1.1932349715e-05,0.143434522228,2.35741533519e-05,9.81243469272e-143
83,916,0.148722905,4.52089645555e-20,8.47018197802e-10,6.84286919964e-06,0.148164606838,2.71348904508e-05,7.82247228911e-142
84,918,0.15251357,6.40387969964e-20,1.05730869617e-09,3.87119280656e-06,0.152675753632,3.12016224924e-05,6.19490396993e-141
85,920,0.157810904,9.05875062573e-20,1.31823353316e-09,2.16045718321e-06,0.156938858557,3.58412725263e-05,4.87358354081e-140
86,922,0.163015472,1.27967586361e-19,1.64158884923e-09,1.18943530036e-06,0.160925817658,4.11288721691e-05,3.80877697007e-139
87,924,0.16617647,1.80525346748e-19,2.04182219077e-09,6.4599667303e-07,0.16460983401,4.71484388831e-05,2.95696348275e-138
88,926,0.170723845,2.54321415386e-19,2.53660551965e-09,3.46109912312e-07,0.167965716627,5.39939340505e-05,2.28049787071e-137
89,928,0.17242897,3.57794953542e-19,3.147526784e-09,1.82933014665e-07,0.170970166691,6.17703074768e-05,1.74717606725e-136
90,930,0.171616751,5.02680484089e-19,3.90092340846e-09,9.5381564939e-08,0.173602046574,7.05946341291e-05,1.32974070827e-135
91,932,0.17122317,7.05271563231e-19,4.82888541285e-09,4.90604010482e-08,0.175842627298,8.05973490507e-05,1.00535755916e-134
92,934,0.173510061,9.88159970103e-19,5.97046097657e-09,2.48938485221e-08,0.177675810395,9.19235865081e-05,7.55087745767e-134
93,936,0.174110992,1.3826258593e-18,7.37310325472e-09,1.24608391268e-08,0.179088320497,0.000104734629495,5.63375021821e-133
94,938,0.176203786,1.9319177314e-18,9.09440426005e-09,6.15314052988e-09,0.180069865414,0.000119209475749,4.17562072777e-132
95,940,0.179229154,2.69574691364e-18,1.12041698114e-08,2.99737221248e-09,0.180613261022,0.000135546526423,3.07445253646e-131
96,942,0.181509569,3.75643726012e-18,1.37868990968e-08,1.44038575546e-09,0.180714518828,0.000153965403462,2.24873268298e-130
97,944,0.183693963,5.22732734813e-18,1.69447435116e-08,6.82827898558e-10,0.180372894719,0.000174708901611,1.63392140525e-129
98,946,0.183807197,7.26423341095e-18,2.08010323469e-08,3.19328730315e-10,0.17959089807,0.000198045080773,1.17936377453e-128
99,948,0.183140526,1.0081065068e-17,2.55044678799e-08,1.47319090695e-10,0.178374261052,0.000224269504123,8.45644242746e-128
100,950,0.180898503,1.3971067161e-17,3.12341097604e-08,6.70462300804e-11,0.176731868654,0.000253707627039,6.02352754014e-127
101,952,0.176850594,1.93356723295e-17,3.82052886256e-08,3.01012128498e-11,0.174675650632,0.00028671734143,4.26223504203e-126
102,954,0.172538077,2.67236336801e-17,4.66766119945e-08,1.33317734342e-11,0.172220437209,0.000323691679452,2.99603706234e-125
103,956,0.169588288,3.68840223933e-17,5.69582521019e-08,5.82486886222e-12,0.169383780977,0.000365061679964,2.09208949523e-124
104,958,0.16303542,5.08378972439e-17,6.94217359203e-08,2.51060667038e-12,0.166185747985,0.000411299420226,1.4512312688e-123
105,960,0.158096437,6.99750819563e-17,8.45114926892e-08,1.06749414699e-12,0.162648681493,0.000462921214451,1.00003750279e-122
106,962,0.153764861,9.6184654093e-17,1.02758454426e-07,4.47761372121e-13,0.158796942285,0.000520490979757,6.84572166902e-122
107,964,0.147067382,1.32030629532e-16,1.2479605076e-07,1.85277228291e-13,0.15465662975,0.000584623768848,4.65527648667e-121
108,966,0.13950022,1.80988147755e-16,1.51378991739e-07,7.56295930702e-14,0.150255288196,0.000655989467434,3.1448143526e-120
109,968,0.133972477,2.4776052451e-16,1.83405291758e-07,3.04548019989e-14,0.145621603005,0.000735316652884,2.11041486486e-119
110,970,0.127520781,3.38704231894e-16,2.21942055345e-07,1.2098014343e-14,0.140785091289,0.00082339660897,1.40690234227e-118
111,972,0.119585952,4.62397703976e-16,2.68255622114e-07,4.74096455001e-15,0.135775791692,0.000921087489724,9.31715583326e-118
112,974,0.113414291,6.30401517385e-16,3.23846754787e-07,1.83279385029e-15,0.130623957827,0.0010293186235,6.12951422268e-117
113,976,0.108880453,8.58272832261e-16,3.90491651896e-07,6.98964032241e-16,0.12535975967,0.00114909494613,4.00582567744e-116
114,978,0.103218484,1.16691713276e-15,4.70289676777e-07,2.62960390115e-16,0.120012996923,0.00128150154992,2.60064651585e-115
115,980,0.097535136,1.58438674973e-15,5.65718818074e-07,9.75933308696e-17,0.11461282802,0.00142770833248,1.67723492636e-114
116,982,0.09460629,2.14827028895e-15,6.79700035472e-07,3.57309237617e-17,0.109187518051,0.00158897472724,1.07455774794e-113
117,984,0.090541817,2.90886239561e-15,8.15671799296e-07,1.29051377901e-17,0.103764208397,0.00176665449426,6.83894188942e-113
118,986,0.086537561,3.93336244983e-15,9.77676305447e-07,4.59806753435e-18,0.0983687104392,0.00196220054744,4.32385735773e-112
119,988,0.083401905,5.31142792311e-15,1.17045903947e-06,1.6161525195e-18,0.0930253251238,0.00217716979107,2.71567062281e-111
120,990,0.07981774,7.16250853105e-15,1.39958357715e-06,5.60381306753e-19,0.087756689707,0.00241322793557,1.69436168227e-110
121,992,0.075320232,9.64551780305e-15,1.67156374544e-06,1.91681073858e-19,0.082583652447,0.00267215425905,1.05016717545e-109
122,994,0.072254231,1.2971567996e-14,1.99401552883e-06,6.46798681681e-20,0.0775251755192,0.00295584627816,6.46597541608e-109
123,996,0.082585214,1.74207136022e-14,2.37583139408e-06,2.15304603861e-20,0.0725982659415,0.00326632428833,3.95487671359e-108
124,998,0.094026541,2.33639323616e-14,2.82738002222e-06,7.07020172229e-21,0.0678179338444,0.00360573573012,2.40300758383e-107
125,1000,0.108069327,3.12919389642e-14,3.36073478318e-06,2.29036443673e-21,0.0631971770067,0.00397635933516,1.45044285949e-106
126,1002,0.118322673,4.18528988197e-14,3.98993466693e-06,7.31933586775e-22,0.0587469902081,0.00438060900199,8.69699856545e-106
127,1004,0.129432402,5.59017170198e-14,4.73128179662e-06,2.30745403909e-22,0.054476397636,0.00482103734876,5.18037815913e-105
128,1006,0.12706015,7.45643585648e-14,5.60368009677e-06,7.17610426813e-23,0.0503925063155,0.00530033888675,3.06532706726e-104
129,1008,0.125484826,9.93216578051e-14,6.62902017362e-06,2.20160153572e-23,0.0465005783303,0.00582135275595,1.80183686285e-103
130,1010,0.119566036,1.32118358261e-13,7.83261598637e-06,6.66320226613e-24,0.0428041194476,0.00638706496103,1.05214938682e-102
131,1012,0.120658738,1.75504764842e-13,9.24369944913e-06,1.98939751989e-24,0.0393049816671,0.00700061004376,6.10327075006e-102
132,1014,0.119397043,2.32820485234e-13,1.08959797037e-05,5.85941752571e-25,0.0360034771751,0.00766527212584,3.51699019372e-101
133,1016,0.114553403,3.08432407038e-13,1.28282744433e-05,1.70247842674e-25,0.0328985011914,0.0083844852542,2.01327439245e-100
134,1018,0.111421855,4.08042454348e-13,1.50852213471e-05,4.8798119607e-26,0.0299876612555,0.00916183297974,1.14487500262e-99
135,1020,0.109720726,5.39084982905e-13,1.77180784046e-05,1.37980862418e-26,0.0272674105948,0.0100010470993,6.46750044958e-99
136,1022,0.104602964,7.11239145871e-13,2.07856226622e-05,3.84883170213e-27,0.0247331833506,0.0109060054908,3.62942773206e-98
137,1024,0.099771002,9.37088491609e-13,2.43551577199e-05,1.05909101901e-27,0.0223795296041,0.0118807289703,2.02331327143e-97
138,1026,0.098635533,1.23296881361e-12,2.8503641123e-05,2.87496093301e-28,0.020200248327,0.0129293771035,1.12049880638e-96
139,1028,0.099883785,1.62005632529e-12,3.33189436516e-05,7.69883315587e-29,0.0181885165926,0.0140562429016,6.16428851628e-96
140,1030,0.101991739,2.1257621565e-12,3.89012533791e-05,2.03381837394e-29,0.016337013597,0.0152657463373,3.36882000841e-95
141,1032,0.10544021,2.78551667996e-12,4.53646382678e-05,5.30021788434e-30,0.0146380382647,0.0165624266171,1.82892522293e-94
142,1034,0.109131082,3.64504916344e-12,5.28387819666e-05,1.36260374423e-30,0.0130836194386,0.0179509331525,9.86364383672e-94
143,1036,0.113878659,4.76329580186e-12,6.14709083811e-05,3.45572942451e-31,0.0116656178747,0.0194360151731,5.28447814258e-93
144,1038,0.111474293,6.21610366932e-12,7.14279114759e-05,8.64578003261e-32,0.0103758194745,0.0210225099355,2.81248439181e-92
145,1040,0.109502874,8.10094120866e-12,8.28987076429e-05,2.13384530229e-32,0.00920601939098,0.0227153294823,1.48696733125e-91
146,1042,0.110951685,1.0542879597e-11,9.60968288021e-05,5.19536397262e-33,0.00814809682896,0.0245194459184,7.8097300884e-91
147,1044,0.109967393,1.37021762036e-11,0.000111263275188,1.24785270227e-33,0.00719408053154,0.026439875175,4.0746838036e-90
148,1046,0.108083541,1.77838744706e-11,0.000128669647491,2.95668438291e-34,0.00633620509621,0.0284816592443,2.11190847363e-89
149,1048,0.10947417,2.30499376626e-11,0.000148621578661,6.91100025599e-35,0.00556695839433,0.0306498468752,1.08737555011e-88
150,1050,0.114962241,2.98345616368e-11,0.000171462486177,1.59357001313e-35,0.00487912048047,0.0329494727327,5.56169700855e-88
151,1052,0.11462146,3.85634696767e-11,0.000197577666019,3.62489713357e-36,0.00426579446867,0.0353855350349,2.82591034155e-87
152,1054,0.119907756,4.97781872951e-11,0.000227398749771,8.13419393904e-37,0.00372042992477,0.0379629716929,1.42637173112e-86
153,1056,0.124939692,6.41665349936e-11,0.000261408546347,1.80064316572e-37,0.00323683937675,0.0406866349922,7.15204698032e-86
154,1058,0.12662331,8.26008722251e-11,0.000300146289693,3.93219538648e-38,0.00280920858038,0.0435612648706,3.56247056984e-85
155,1060,0.130762188,1.06185988303e-10,0.000344213313369,8.47104170224e-39,0.00243210119678,0.0465914608557,1.76276940048e-84
156,1062,0.135553293,1.36318980234e-10,0.000394279172257,1.80025011899e-39,0.00210045854345,0.0497816527477,8.66488916837e-84
157,1064,0.13487472,1.7476400091e-10,0.000451088230667,3.7741849194e-40,0.00180959507206,0.0531360701405,4.23110508982e-83
158,1066,0.1340451,2.23745424724e-10,0.000515466734734,7.80562709988e-41,0.00155519020811,0.0566587108963,2.05242787105e-82
159,1068,0.136373229,2.86063786606e-10,0.00058833038533,1.59252670129e-41,0.0013332771591,0.0603533086986,9.89020482845e-82
160,1070,0.13394025,3.65239834761e-10,0.000670692425553,3.20523549702e-42,0.00114022926334,0.0642232998284,4.73441103066e-81
161,1072,0.133859873,4.6569323281e-10,0.000763672254307,6.36396031784e-43,0.000972744410658,0.0682717893205,2.25138580994e-80
162,1074,0.134975179,5.92963896307e-10,0.000868504574396,1.24649138214e-43,0.000827828021728,0.072501516674,1.06354820869e-79
163,1076,0.138395422,7.53985702338e-10,0.000986549080002,2.40849304038e-44,0.00070277502575,0.0769148213038,4.99100181265e-79
164,1078,0.142408043,9.57424429216e-10,0.00111930068425,4.59087860763e-45,0.000595151228111,0.0815136079351,2.32670630062e-78
165,1080,0.144859582,1.21409433715e-09,0.00126840028289,8.63257819546e-46,0.000502774411314,0.0862993121552,1.07750351446e-77
166,1082,0.144477662,1.53747087405e-09,0.00143564604479,1.60132517268e-46,0.000423695465333,0.0912728663488,4.95700224946e-77
167,1084,0.147906551,1.94432068206e-09,0.00162300521398,2.93030508489e-47,0.000356179798065,0.0964346662545,2.26538921069e-76
168,1086,0.150461587,2.45547450567e-09,0.00183262640142,5.28981452497e-48,0.000298689233562,0.101784538389,1.02846574372e-75
169,1088,0.150580623,3.09677389786e-09,0.00206685233739,9.42024827485e-49,0.000249864565605,0.107321708593,4.6383137769e-75
170,1090,0.151903095,3.90022894449e-09,0.00232823304755,1.65492589412e-49,0.00020850889742,0.113044771964,2.07803907715e-74
171,1092,0.156397027,4.90543176581e-09,0.00261953940713,2.86806540977e-50,0.000173571865015,0.11895166443,9.24848478817e-74
172,1094,0.159120578,6.16127952141e-09,0.00294377701841,4.90336079481e-51,0.000144134811946,0.125039636253,4.08894015346e-73
173,1096,0.161148806,7.72807129354e-09,0.00330420034711,8.26976078246e-52,0.000119396957285,0.131305227707,1.79586717705e-72
174,1098,0.165766312,9.68005584118e-09,0.00370432704251,1.37589832457e-52,9.86625760561e-05,0.137744247211,7.83539622255e-72
175,1100,0.16989252,1.210852214e-08,0.00414795235555,2.2582604821e-53,8.13291923531e-05,0.144351752181,3.39602597997e-71
176,1102,0.176417584,1.51255422365e-08,0.00463916355743,3.65641957938e-54,6.68767694849e-05,0.151122032849,1.46219177375e-70
177,1104,0.183271454,1.8868496689e-08,0.00518235424952,5.84026179289e-55,5.48578686668e-05,0.158048599297,6.25404439312e-70
178,1106,0.189794591,2.35055372579e-08,0.00578223844331,9.20243804706e-56,4.48887376453e-05,0.165124171951,2.65730175444e-69
179,1108,0.193645874,2.92421701109e-08,0.00644386427636,1.43043387973e-56,3.66412829936e-05,0.172340675741,1.12161570062e-68
180,1110,0.198148811,3.63291763015e-08,0.00717262721816,2.19344612283e-57,2.98358743444e-05,0.179689238147,4.70295233272e-68
181,1112,0.202397189,4.50721253978e-08,0.00797428260679,3.31803110554e-58,2.42349252466e-05,0.187160191305,1.95893653013e-67
182,1114,0.210735699,5.58427837425e-08,0.00885495734541,4.9514025149e-59,1.96371933923e-05,0.194743078343,8.10575446601e-67
183,1116,0.218621401,6.90927718707e-08,0.009821160575,7.28903962001e-60,1.58727423815e-05,0.202426664089,3.3318835526e-66
184,1118,0.22964827,8.53698871825e-08,0.0108797931287,1.05853856977e-60,1.27985077481e-05,0.210198950263,1.36053424084e-65
185,1120,0.239846153,1.05337579272e-07,0.0120381555619,1.51648235396e-61,1.02944114314e-05,0.218047195237,5.51889878067e-65
186,1122,0.245485966,1.29798147709e-07,0.0133039545421,2.14319818833e-62,8.25997104564e-06,0.225957938429,2.22391750278e-64
187,1124,0.250494851,1.5972032708e-07,0.0146853073739,2.98800695444e-63,6.61135300067e-06,0.233917029346,8.90242262926e-64
188,1126,0.258476823,1.96272033362e-07,0.0161907444266,4.10955855177e-64,5.27882159841e-06,0.241909661281,3.54014486619e-63
189,1128,0.267738397,2.40859171132e-07,0.0178292092255,5.57574674128e-65,4.20453954474e-06,0.249920409608,1.39848287148e-62
190,1130,0.276186447,2.95171544718e-07,0.0196100559644,7.46285844571e-66,3.34067875886e-06,0.257933274612,5.48803105303e-62
191,1132,0.2867283,3.61237080401e-07,0.0215430441931,9.85375289199e-67,2.64780383956e-06,0.265931728742,2.13943580518e-61
192,1134,0.294692303,4.41485753697e-07,0.0236383304343,1.28348981913e-67,2.09349398387e-06,0.273898768121,8.28524300381e-61
193,1136,0.30413781,5.38824828175e-07,0.0259064564864,1.64921580192e-68,1.6511724907e-06,0.281816968162,3.18738506033e-60
194,1138,0.310810948,6.56727253106e-07,0.0283583341738,2.09053212006e-69,1.29911617294e-06,0.289668543041,1.21811167558e-59
195,1140,0.321357673,7.99335339645e-07,0.0310052263133,2.61414997801e-70,1.0196200151e-06,0.297435408793,4.62448068942e-59
196,1142,0.334250096,9.71582142429e-07,0.0338587236758,3.22476783774e-71,7.98295226559e-07,0.305099249737,1.74406282779e-58
197,1144,0.344958503,1.17933331907e-06,0.0369307177386,3.92428649171e-72,6.23481440901e-07,0.312641587912,6.53408188159e-58
198,1146,0.355619609,1.42955262768e-06,0.040233369038,4.7110450286e-73,4.85756192895e-07,0.320043855173,2.43181375364e-57
199,1148,0.368619492,1.73049465635e-06,0.0437790709549,5.57915083918e-74,3.7752696743e-07,0.327287467579,8.99082075366e-57
200,1150,0.382286924,2.09192886193e-06,0.0475804087899,6.51798338916e-75,2.92693063719e-07,0.334353901651,3.30211093662e-56
201,1152,0.394699578,2.52539953399e-06,0.0516501140131,7.51195008631e-76,2.26366261985e-07,0.341224772092,1.2047786727e-55
202,1154,0.406739371,3.04452689566e-06,0.0560010136032,8.54056172722e-77,1.74640829621e-07,0.347881910508,4.36662778071e-55
203,1156,0.419298497,3.66535521295e-06,0.0606459744307,9.57887434792e-78,1.34404772448e-07,0.354307444677,1.57220208224e-54
204,1158,0.431181203,4.40675450996e-06,0.065597842674,1.0598314796e-78,1.03185437942e-07,0.360483877869,5.62333364531e-54
205,1160,0.43806089,5.29088328518e-06,0.0708693783018,1.15678713941e-79,7.90236256088e-08,0.366394167757,1.99803286706e-53
206,1162,0.450357933,6.34372049633e-06,0.0764731847023,1.24555923635e-80,6.03712695092e-08,0.372021804394,7.05236359886e-53
207,1164,0.463699186,7.59567603249e-06,0.0824216335849,1.32302977916e-81,4.60085433286e-08,0.377350886783,2.4728060435e-52
208,1166,0.473956596,9.08228992507e-06,0.088726785335,1.38633807364e-82,3.49769129293e-08,0.382366197532,8.61328272689e-52
209,1168,0.486224609,1.08450316662e-05,0.0954003050535,1.43305539965e-83,2.65252378055e-08,0.387053275108,2.98037315965e-51
210,1170,0.500448136,1.29322122066e-05,0.10245337457,1.46133944543e-84,2.00665131528e-08,0.391398483214,1.02446205079e-50
211,1172,0.508142865,1.54000224955e-05,0.109896600773,1.47005482782e-85,1.51432593286e-08,0.39538907682,3.49819809077e-50
212,1174,0.516452875,1.83137138008e-05,0.117739920666,1.45884871203e-86,1.13999152588e-08,0.399013264401,1.18663242831e-49
